seed,variant,condition,phase,phase1_steps,step,examples_seen,old_examples_seen,new_examples_seen,valid_old_loss,valid_old_micro_accuracy,valid_old_macro_accuracy,valid_new_loss,valid_new_micro_accuracy,valid_new_macro_accuracy,valid_joint_loss,valid_joint_micro_accuracy,valid_joint_macro_accuracy,mean_lin1_update_norm,mean_lin2_update_norm,mean_lin1_weight_norm,mean_lin2_weight_norm,mean_hidden_active_fraction
0,oja,interleaved,2,300,300,19200,9600,9600,0.6258168529833615,84.88205861329521,83.60091742434523,0.9940520033416262,66.71207992733878,64.83699504577268,0.7879876123428344,76.88,74.21895623505895,15.148701572418213,0.4974861961603165,10.0,6.052880783081054,0.9993999838829041
0,oja,interleaved,2,300,350,22400,11200,11200,0.6063154404976268,84.07791279485346,82.14070484231954,0.9439902209239478,70.57220708446866,67.50659210616621,0.7550274085044861,78.13,74.82364847424289,15.086351642608642,0.48491028070449826,10.0,6.292572431564331,0.9993937337398529
0,oja,interleaved,2,300,400,25600,12800,12800,0.6040644218787029,83.63116511794139,81.77908944966035,0.8922695715680758,72.54768392370572,69.65116632824237,0.730989965057373,78.75,75.71512788895136,15.035291557312013,0.4671417051553726,10.0,6.512524309158326,0.9989718532562256
0,oja,interleaved,2,300,450,28800,14400,14400,0.6208598682333352,83.05932809149392,81.556956565375,0.8381042399263512,74.13714804722979,72.53408464618221,0.7165342904090881,79.13,77.04552060577859,14.928808555603027,0.47859135806560515,10.0,6.715991659164429,0.9990843522548676
0,oja,interleaved,2,300,500,32000,16000,16000,0.594289072374517,83.97069335239456,82.39897306798917,0.8253098050645001,73.72842870118075,71.90860057597571,0.6960306007385254,79.46,77.15378682198244,14.935849609375,0.45980814695358274,10.0,6.907165775299072,0.9987249767780304
0,oja,interleaved,2,300,550,35200,17600,17600,0.5817664498682956,84.11365260900644,82.4458772587446,0.8142679417598908,74.31880108991825,72.57570114356196,0.6841601084709168,79.8,77.51078920115329,14.900570526123047,0.4664316040277481,10.0,7.082386121749878,0.9988437259197235
0,oja,interleaved,2,300,600,38400,19200,19200,0.5813881496687802,84.39957112223017,83.06618464715955,0.7810665482721146,74.90917347865577,73.0380026791367,0.6693265175819397,80.22,78.05209366314811,15.124504699707032,0.48279896020889285,10.0,7.245614271163941,0.9984656035900116
0,oja,interleaved,2,300,650,41600,20800,20800,0.5705281111323212,84.0421729807005,82.50685227924046,0.7723400030322339,76.1353315168029,75.0570144398232,0.6594060656547547,80.56,78.78193335953185,14.99466236114502,0.488074814081192,10.0,7.398288164138794,0.998662486076355
0,oja,interleaved,2,300,700,44800,22400,22400,0.5586076127877825,84.79270907791279,83.63662610853916,0.7768753415124184,73.29700272479565,72.48067255269756,0.654732719039917,79.73,78.05864933061835,14.920449676513671,0.4424931073188782,10.0,7.539746723175049,0.9982749772071838
0,oja,interleaved,2,300,750,48000,24000,24000,0.5488625357967347,84.48892065761258,83.00408762091867,0.7442593006087259,76.952770208901,75.70479455608907,0.6349152738571167,81.17,79.35444108850385,14.854458560943604,0.4289491480588913,10.0,7.678368425369262,0.9983437287807465
0,oja,interleaved,2,300,800,51200,25600,25600,0.5436881542461441,84.84631879914224,83.80658959133852,0.7359153015520441,76.61217075386013,75.21210138903442,0.628344988155365,81.22,79.50934549018646,14.7543900680542,0.43757324397563935,10.0,7.810814704895019,0.9984812295436859
0,oja,interleaved,2,300,850,54400,27200,27200,0.5273230859345415,85.56111508220157,84.44588722167686,0.752449507068007,74.4550408719346,73.64979148885482,0.6264687603950501,80.67,79.04783935526584,14.701122970581055,0.4453152194619179,10.0,7.943628129959106,0.9983843553066254
0,oja,interleaved,2,300,900,57600,28800,28800,0.49802008256305536,86.36526090064332,85.11021624209596,0.7424520786841494,76.74841053587647,74.87810552467961,0.605667936038971,82.13,79.99416088338778,14.680047245025635,0.4395790600776672,10.0,8.060299320220947,0.9981906020641327
0,oja,interleaved,2,300,950,60800,30400,30400,0.5195722857741819,85.25732666190136,84.14047904520271,0.7023958344550484,78.13351498637603,76.89701911838202,0.6000877774238587,82.12,80.51874908179236,14.830443534851074,0.4426215550303459,10.0,8.182081317901611,0.9978468525409698
0,oja,interleaved,2,300,1000,64000,32000,32000,0.4879791962836281,86.59756969263759,85.45178881598986,0.7168431714596692,77.06630336058129,75.37735477922652,0.588770890045166,82.4,80.41457179760819,14.73368574142456,0.4125200545787811,10.0,8.290771579742431,0.9980968558788299
0,oja,interleaved,2,300,1050,67200,33600,33600,0.5131266105592549,85.13223731236597,83.73564738849507,0.6793171691959495,78.97366030881017,77.93258956599344,0.5863169340610505,82.42,80.83411847724425,14.835249290466308,0.4281166982650757,10.0,8.400213584899902,0.9977624762058258
0,oja,interleaved,2,300,1100,70400,35200,35200,0.49645327273396783,85.91851322373124,84.47148197182499,0.6668271896083392,79.49591280653951,77.72299469984364,0.5714859484672546,83.09,81.0972383358343,14.766510848999024,0.3988618129491806,10.0,8.510890216827393,0.9981343531608582
0,oja,interleaved,2,300,1150,73600,36800,36800,0.5107319464506295,85.36454610436026,83.98772627504744,0.671126017778381,79.8819255222525,79.10237542247305,0.5813694940567017,82.95,81.54505084876024,14.682117595672608,0.40924486219882966,10.0,8.608237533569335,0.9977499747276306
0,oja,interleaved,2,300,1200,76800,38400,38400,0.5075066672895021,85.81129378127234,84.65089760474491,0.6482367474419978,80.40417801998183,79.04382260388762,0.5694841976165772,83.43,81.84736010431627,14.72040994644165,0.42118411242961884,10.0,8.713566074371338,0.9978749787807465
0,oja,interleaved,2,300,1250,80000,40000,40000,0.5074616502744117,85.72194424588992,84.42287375759528,0.6263896651857014,80.97184377838329,79.29347615558636,0.5598375450134278,83.63,81.85817495659083,14.722120246887208,0.4114540755748749,10.0,8.81769525527954,0.99798748254776
0,oja,interleaved,2,300,1300,83200,41600,41600,0.49732643625751577,85.82916368834881,84.70626214376132,0.6411244879518174,80.5858310626703,79.45335686532512,0.5606550981044769,83.52,82.07980950454322,14.637201366424561,0.43129352807998655,10.0,8.910824241638183,0.9984906005859375
0,oja,interleaved,2,300,1350,86400,43200,43200,0.48510528807984327,86.72265904217298,85.57831513674506,0.6434281896613707,79.67756584922797,78.38707201501529,0.5548306946277618,83.62,81.98269357588018,14.765999717712402,0.4065221270918846,10.0,9.002559261322022,0.9979405987262726
0,oja,interleaved,2,300,1400,89600,44800,44800,0.5006134038400957,85.70407433881344,84.26572215972112,0.6240488849478781,81.40326975476839,80.48061160583526,0.5549743908882141,83.81,82.37316688277818,14.716176738739014,0.4039326810836792,10.0,9.088812942504882,0.9983093571662903
0,oja,interleaved,2,300,1450,92800,46400,46400,0.49306353600729014,86.168691922802,85.13825730189502,0.6292602285593883,81.08537693006357,80.1627658172309,0.55304455909729,83.93,82.65051155956294,14.768564338684081,0.4108137279748917,10.0,9.17972146987915,0.9979093551635743
0,oja,interleaved,2,300,1500,96000,48000,48000,0.4887739370515127,85.90064331665475,84.42469523639147,0.6096341587217368,81.65304268846504,80.12289974148263,0.5420007763385772,84.03,82.27379748893705,14.831249980926513,0.37863945931196213,10.0,9.273810043334962,0.9980656003952026
0,oja,interleaved,2,300,1550,99200,49600,49600,0.4776337672506936,86.72265904217298,85.6450095649005,0.623898137709317,80.99455040871935,79.83724133706737,0.5420485945701599,84.2,82.74112545098392,14.714636344909668,0.4000286790728569,10.0,9.344810390472412,0.9978062295913697
0,oja,interleaved,2,300,1600,102400,51200,51200,0.4714813303572523,86.20443173695497,84.83892444571441,0.6130358086294959,81.51680290644869,79.90681912909251,0.5338219245433807,84.14,82.37287178740345,14.60846435546875,0.4053987193107605,10.0,9.420677680969238,0.9983030998706818
0,oja,interleaved,2,300,1650,105600,52800,52800,0.49163122855398467,85.61472480343102,84.53253379829468,0.6114209982939572,81.7211625794732,80.9709545837435,0.5443866410732269,83.9,82.75174419101907,14.703574466705323,0.3983168625831604,10.0,9.504451923370361,0.9979781019687652
0,oja,interleaved,2,300,1700,108800,54400,54400,0.4607734887663001,87.1336669049321,85.84457237777346,0.6108725103435464,81.44868301544051,79.62981398796745,0.5268770990371704,84.63,82.73719318287046,14.725167083740235,0.3855984926223755,10.0,9.581278324127197,0.9982249784469605
0,oja,interleaved,2,300,1750,112000,56000,56000,0.47654848540996636,86.32952108649035,84.9788252928268,0.598211071525889,82.2661217075386,81.03662854572875,0.5301286897659302,84.54,83.00772691927776,14.751364212036133,0.39125867635011674,10.0,9.670318622589111,0.9979062223434448
0,oja,interleaved,2,300,1800,115200,57600,57600,0.4907796773167488,86.40100071479628,85.42995471692166,0.5868805192688397,81.78928247048138,80.65376198709188,0.5331024857521057,84.37,83.04185835200677,14.579243774414062,0.38759242713451386,10.0,9.749547157287598,0.9983624768257141
0,oja,interleaved,2,300,1850,118400,59200,59200,0.4647759150146501,86.88348820586133,85.57248036370412,0.5863722849715092,82.37965485921889,80.7044582763546,0.5183269567966461,84.9,83.13846932002936,14.639882621765137,0.378298279941082,10.0,9.831961631774902,0.9982749795913697
0,oja,interleaved,2,300,1900,121600,60800,60800,0.4703965693222275,86.93709792709078,85.8093837843014,0.5949032046273013,82.06176203451408,81.01080045837462,0.5252292927265167,84.79,83.41009212133801,14.643386077880859,0.402494792342186,10.0,9.902370643615722,0.9980406045913697
0,oja,interleaved,2,300,1950,124800,62400,62400,0.4952520096702521,85.97212294496069,84.88291371396392,0.5679115080270412,82.92461398728429,81.45230470231121,0.5272512539863586,84.63,83.16760920813758,14.613568191528321,0.4026536124944687,10.0,9.963674983978272,0.997893728017807
0,oja,interleaved,2,300,2000,128000,64000,64000,0.4927942993131342,85.97212294496069,84.7787444833662,0.5595689870139667,83.21980018165304,81.87639542563508,0.5222018710613251,84.76,83.32756995450065,14.695685787200928,0.3643875035643578,10.0,10.030030040740966,0.9975562286376953
0,oja,interleaved,2,300,2050,131200,65600,65600,0.4644348008279889,86.95496783416726,85.75512852061462,0.5748852637006845,82.72025431425976,81.18320228614778,0.5130771835803986,85.09,83.4691654033812,14.917230319976806,0.39805409669876096,10.0,10.100423374176025,0.9979624783992768
0,oja,interleaved,2,300,2100,134400,67200,67200,0.486367674364713,86.59756969263759,85.54636292711416,0.5745874162590796,82.811080835604,82.08670227726677,0.5252196507453919,84.93,83.81653260219045,14.696093730926513,0.40971931010484697,10.0,10.161650066375733,0.9978437280654907
0,oja,interleaved,2,300,2150,137600,68800,68800,0.4694969650674838,86.57969978556112,85.1724095023887,0.5668552131895365,83.37874659400545,81.98286637470973,0.5123735372066498,85.17,83.5776379385492,14.783171844482421,0.3788238328695297,10.0,10.2262473487854,0.9980812275409698
0,oja,interleaved,2,300,2200,140800,70400,70400,0.48278769571666974,86.04360257326663,84.80847178851309,0.5531196324636891,83.94641235240691,82.90983224349318,0.5137618787765503,85.12,83.85915201600315,14.77238136291504,0.39488768607378005,10.0,10.29425100326538,0.9977468466758728
0,oja,interleaved,2,300,2250,144000,72000,72000,0.4492950068788072,87.5625446747677,86.46562535472921,0.5893206563892417,82.15258855585832,80.994358152459,0.5109623033523559,85.18,83.7299917535941,14.75815944671631,0.38393684476614,10.0,10.355780448913574,0.9981031084060669
0,oja,interleaved,2,300,2300,147200,73600,73600,0.47361191887783954,86.24017155110793,84.95328071202621,0.552137031542183,83.74205267938238,82.40345965186505,0.5081943782806396,85.14,83.67837018194562,14.598177051544189,0.38580731183290484,10.0,10.418803558349609,0.9978343510627746
0,oja,interleaved,2,300,2350,150400,75200,75200,0.477653176551039,86.13295210864904,84.92204125208522,0.5480219469516522,83.83287920072661,82.68250516106987,0.5086435842037201,85.12,83.80227320657755,14.710201950073243,0.4016837102174759,10.0,10.48277624130249,0.997821855545044
0,oja,interleaved,2,300,2400,153600,76800,76800,0.4675788409459412,86.75839885632595,85.82369426287353,0.5708992237074607,82.5386012715713,81.6511075519281,0.5130811372756958,84.9,83.73740090740083,14.751290683746339,0.37462481021881106,10.0,10.541673374176025,0.9978874814510346
0,oja,interleaved,2,300,2450,156800,78400,78400,0.456133008514497,87.31236597569692,86.2940620786614,0.5692479204416925,82.811080835604,81.60165644292213,0.5059488138198852,85.33,83.94785926079177,14.792514457702637,0.38541561663150786,10.0,10.600362701416016,0.9980624759197235
0,oja,interleaved,2,300,2500,160000,80000,80000,0.47070740392329097,86.2759113652609,84.96732278032296,0.5613700653833221,83.56039963669392,82.75565026681312,0.5106352404594421,85.08,83.86148652356803,14.604318237304687,0.39182969808578494,10.0,10.654382953643799,0.9978999781608582
1,oja,sequential,2,100,0,0,0,0,0.5112281779760629,91.22587562544675,90.662630800712,6.551755620608213,0.0,0.0,3.1714764459609985,51.05,45.331315400356004,,,,,
1,oja,sequential,2,100,50,3200,0,3200,3.784467017846588,0.10721944245889921,0.06888633754305397,1.1027662595979308,75.56766575840145,74.81179469698887,2.6034460037231444,33.34,37.440340517265966,11.219900321960449,1.0554649132490157,10.0,3.4394559383392336,1.0
1,oja,sequential,2,100,100,6400,0,6400,4.643004997531545,0.0,0.0,0.7544143990859673,83.12897366030882,82.31300083751596,2.9304697002410887,36.61,41.15650041875798,12.63745246887207,0.5838571286201477,10.0,4.0273417425155635,1.0
1,oja,sequential,2,100,150,9600,0,9600,5.174799433770224,0.0,0.0,0.5682820767083026,85.87647593097185,84.8417947681207,3.1460891899108887,37.82,42.42089738406035,13.968848514556885,0.48069121927022934,10.0,4.585407991409301,1.0
