seed,variant,condition,old_accuracy_before_phase2,target,target_reached,matched_step,retained_old_accuracy,new_accuracy,joint_accuracy,forgetting
0,oja,sequential,88.51018628328896,70.0,True,100.0,0.0,83.34031740306906,41.67015870153453,88.51018628328896
0,oja,sequential,88.51018628328896,80.0,True,100.0,0.0,83.34031740306906,41.67015870153453,88.51018628328896
0,oja,sequential,88.51018628328896,90.0,False,,,,,
0,oja,interleaved,88.51018628328896,70.0,True,500.0,82.22698434712693,72.24296567593137,77.23497501152914,6.28320193616203
0,oja,interleaved,88.51018628328896,80.0,False,,,,,
0,oja,interleaved,88.51018628328896,90.0,False,,,,,
